,city,job,link,state,count
5063,Oakland,Senior SEO Software Engineer,"https://www.monster.com/jobs/q-senior-seo-software-engineer-jobs-l-oakland,-ca.aspx",California,16.0
5064,Raleigh,Senior SEO Software Engineer,"https://www.monster.com/jobs/q-senior-seo-software-engineer-jobs-l-raleigh,-nc.aspx",North Carolina,3.0
5065,Bothell,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-bothell,-wa.aspx",Washington,20.0
5066,Bellevue,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-bellevue,-wa.aspx",Washington,20.0
5067,Seattle,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-seattle,-wa.aspx",Washington,20.0
5068,Atlanta,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-atlanta,-ga.aspx",Georgia,4.0
5069,New York City,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-new-york-city,-ny.aspx",New York,8.0
5070,Brooklyn,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-brooklyn,-ny.aspx",New York,8.0
5071,Redmond,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-redmond,-wa.aspx",Washington,20.0
5072,Washington,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-washington,-dc.aspx",District of Columbia,4.0
5073,Austin,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-austin,-tx.aspx",Texas,2.0
5074,Boston,Senior Siebel Architect,"https://www.monster.com/jobs/q-senior-siebel-architect-jobs-l-boston,-ma.aspx",Massachusetts,5.0
5075,Bothell,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-bothell,-wa.aspx",Washington,12.0
5076,Bellevue,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-bellevue,-wa.aspx",Washington,12.0
5077,Cupertino,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-cupertino,-ca.aspx",California,3.0
5078,Irving,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-irving,-tx.aspx",Texas,2.0
5079,Morris Plains,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-morris-plains,-nj.aspx",New Jersey,2.0
5080,Brookfield,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-brookfield,-wi.aspx",Wisconsin,1.0
5081,Exton,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-exton,-pa.aspx",Pennsylvania,1.0
5082,Lake Mary,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-lake-mary,-fl.aspx",Florida,1.0
5083,McLean,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-mclean,-va.aspx",Virginia,2.0
5084,Nashua,Senior Siebel Integration Engineer,"https://www.monster.com/jobs/q-senior-siebel-integration-engineer-jobs-l-nashua,-nh.aspx",New Hampshire,1.0
5085,Redmond,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-redmond,-wa.aspx",Washington,1000.0
5086,San Francisco,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-san-francisco,-ca.aspx",California,645.0
5087,Seattle,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-seattle,-wa.aspx",Washington,1000.0
5088,New York City,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-new-york-city,-ny.aspx",New York,435.0
5089,Bellevue,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-bellevue,-wa.aspx",Washington,1000.0
5090,Santa Clara,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-santa-clara,-ca.aspx",California,855.0
5091,Austin,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-austin,-tx.aspx",Texas,171.0
5092,Boston,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-boston,-ma.aspx",Massachusetts,379.0
5093,San Jose,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-san-jose,-ca.aspx",California,804.0
5094,Chicago,Senior Software Engineer,"https://www.monster.com/jobs/q-senior-software-engineer-jobs-l-chicago,-il.aspx",Illinois,137.0
5095,Washington,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-washington,-dc.aspx",District of Columbia,151.0
5096,Annapolis Junction,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-annapolis-junction,-md.aspx",Maryland,70.0
5097,Arlington,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-arlington,-va.aspx",Virginia,155.0
5098,New York City,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-new-york-city,-ny.aspx",New York,30.0
5099,Austin,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-austin,-tx.aspx",Texas,16.0
5100,San Antonio,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-san-antonio,-tx.aspx",Texas,17.0
5101,Colorado Springs,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-colorado-springs,-co.aspx",Colorado,10.0
5102,Atlanta,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-atlanta,-ga.aspx",Georgia,11.0
5103,Chantilly,Senior Systems Administrator,"https://www.monster.com/jobs/q-senior-systems-administrator-jobs-l-chantilly,-va.aspx",Virginia,79.0
